Date,Ticker,AAPL,AMZN,GOOGL,JPM,MA,MSFT,NVDA,SPY,V,XOM
2015-01-09,Volume,214798000.0,51848000.0,42000000.0,15396200.0,4582200.0,23944200.0,209540000.0,158567300.0,10523600.0,14488400.0
2015-01-12,Close,24.197175979614258,14.570500373840332,24.6666259765625,43.78700256347656,77.9698486328125,39.6316032409668,0.47245386242866516,168.28111267089844,60.05982971191406,55.9839973449707
2015-01-12,High,24.945792806630894,14.92549991607666,24.826417927884677,44.211251710538015,79.36350154848796,40.43104111700109,0.4798921958115219,169.90040817449798,60.51717579179692,56.60996356486398
2015-01-12,Low,24.09750865378446,14.46399974822998,24.36143111102275,43.3701951386143,77.54894899650283,39.42749378974276,0.46813483106454845,167.67492220963433,59.85657183652031,55.66791234926731
2015-01-12,Open,24.939148543547873,14.878000259399414,24.77480783466235,44.12193400853791,78.95195729896072,40.328983147127836,0.47965223850092503,169.74262962422395,60.29543544200461,56.547987320026
2015-01-12,Volume,198603200.0,68428000.0,57138000.0,15455200.0,4030100.0,23651900.0,190732000.0,144396100.0,6425600.0,15176300.0
2015-01-13,Close,24.41200828552246,14.737000465393066,24.9018497467041,43.79445266723633,78.14759063720703,39.42750930786133,0.4717338979244232,167.8077850341797,60.23537826538086,55.77946472167969
2015-01-13,High,24.98343838331618,15.074999809265137,25.239300231443412,44.434548791066454,79.72830898459334,40.74572778374153,0.48565076047667055,170.63114924503202,61.3972153716145,56.66573862806351
2015-01-13,Low,24.121864292597174,14.661499977111816,24.676552735965288,43.444632032289896,77.38996105572504,39.17237077128169,0.4683746680617895,166.5040466673083,59.84963591167765,55.22786817104401
2015-01-13,Open,24.680004178722225,14.87399959564209,24.940060867856943,44.107056166259134,78.6526675100996,39.946292837322005,0.4760529281790926,169.50180102650307,60.52179317895776,56.324862230037496
2015-01-13,Volume,268367600.0,82728000.0,60958000.0,21644700.0,4222100.0,35270600.0,236720000.0,214553300.0,10284000.0,17469000.0
2015-01-14,Close,24.318984985351562,14.66349983215332,25.106801986694336,42.283531188964844,78.06338500976562,39.087310791015625,0.4736534655094147,166.794677734375,59.029659271240234,55.618343353271484
2015-01-14,High,24.4718080546312,14.795499801635742,25.222429206723522,43.79445381918881,78.08209578426944,39.32544283261171,0.47509315178160244,166.99397893304638,59.731845334406295,55.71131010799007
2015-01-14,Low,24.031054622711164,14.324999809265137,24.72121701106165,41.13731265052719,76.5481333980886,38.79815300385445,0.4654953195771406,164.89306123027387,58.6970451912668,54.081311292068364
2015-01-14,Open,24.150656387663712,14.596500396728516,24.833368599526107,43.79445381918881,76.69779104984072,39.087310791015625,0.4666950486026983,165.78988494694778,59.27912335571995,55.12872285834012
2015-01-14,Volume,195826400.0,110774000.0,52800000.0,49602300.0,5084300.0,29719600.0,155260000.0,192991100.0,12225200.0,23272100.0
2015-01-15,Close,23.658967971801758,14.34749984741211,25.011518478393555,40.92890548706055,76.9316177368164,38.679100036621094,0.4702942967414856,165.26675415039062,58.46837615966797,55.13490676879883
2015-01-15,High,24.376577089070306,14.800000190734863,25.29636498418844,42.13466619170541,78.69005214467313,39.44451888892898,0.47989213019211185,167.74965019284087,59.47083550277448,56.18852181892411
2015-01-15,Low,23.623531339856147,14.340999603271484,24.912268013501418,40.56419859900235,76.86614430503634,38.61956781969298,0.47005433946369996,165.15049827553617,58.2905193328266,54.85601130968334
2015-01-15,Open,24.363288563314725,14.699999809265137,25.253688174016048,41.47968384135017,78.38139575832074,39.30844478677008,0.477012785877684,167.43410577305877,59.29528722321688,56.04597220368633
2015-01-15,Volume,240056000.0,88384000.0,51068000.0,42458100.0,4331500.0,32750800.0,188932000.0,176613900.0,10569200.0,18759600.0
2015-01-16,Close,23.475133895874023,14.536999702453613,25.331602096557617,41.6285514831543,78.38140106201172,39.325439453125,0.47893238067626953,167.43408203125,58.888763427734375,56.47360610961914
2015-01-16,High,23.82729501276512,14.53950023651123,25.350954698690078,41.68065207110165,78.43751911131505,39.359455532491324,0.4794122666504731,167.5918605542384,58.92341278550112,56.51698994493673
2015-01-16,Low,23.300160996132067,14.262499809265137,24.965863850974774,40.66840720937755,76.53878232514586,38.415440389523894,0.4681347889357815,164.8764404761802,58.09187754209663,55.14729488307163
2015-01-16,Open,23.705477902251076,14.314000129699707,24.968841611236375,40.68329349725809,76.74455802068388,38.534508022220464,0.46957447546219355,165.05913006375218,58.18426878047499,55.14729488307163
2015-01-16,Volume,314053200.0,69564000.0,49658000.0,29368900.0,4763700.0,35695300.0,181512000.0,211879600.0,11137200.0,17713100.0
2015-01-20,Close,24.07977867126465,14.472000122070312,25.305795669555664,41.46479034423828,78.81166076660156,39.4530143737793,0.4803721308708191,167.79116821289062,59.3253173828125,56.455039978027344
2015-01-20,High,24.13514975846318,14.668000221252441,25.58717034639147,41.97091259431009,79.40092172745452,39.67413677414309,0.48493106253189106,168.33923703813153,59.983616397937794,56.882684252707406
2015-01-20,Low,23.588083146575038,14.319499969482422,25.27750978712287,41.248943505975994,77.81084839025587,38.75563433126924,0.47437345528490993,166.2217076103842,58.729384390841126,56.01500234151694
2015-01-20,Open,23.884871362859265,14.629500389099121,25.446235019043122,41.7104097476267,78.93325225932907,39.37647250353981,0.48229167502204834,168.07350209100636,59.182109908792164,56.48603047533222
2015-01-20,Volume,199599600.0,61502000.0,46796000.0,23477700.0,3540600.0,36161900.0,140308000.0,130991100.0,14933200.0,16761000.0
2015-01-21,Close,24.263620376586914,14.862500190734863,25.824378967285156,41.59877395629883,78.30660247802734,39.05330276489258,0.487090528011322,168.63815307617188,59.42692947387695,56.938446044921875
2015-01-21,High,24.598060654669688,15.300000190734863,25.896831490561922,41.993250600740666,78.8958636314714,39.240405870802014,0.4882902858524398,169.11978808054434,59.969737494863466,57.012815646547786
2015-01-21,Low,23.98011888215598,14.36299991607666,25.288427550358755,41.07776529956679,77.91376170906463,38.6790997973362,0.47437339237500675,166.86109210807777,58.78480108387933,56.40544183367596
2015-01-21,Open,24.13072836459436,14.482000350952148,25.350458859185682,41.27128417971209,78.36272054900141,39.070312433090024,0.4777326514017738,167.32611551342015,59.168231280640086,56.85787267184802
2015-01-21,Volume,194303600.0,201302000.0,46356000.0,21842400.0,3598400.0,39081100.0,144780000.0,122942700.0,9784000.0,14276400.0
2015-01-22,Close,24.894853591918945,15.515999794006348,26.66353988647461,42.86407470703125,78.92391204833984,40.082366943359375,0.4954887330532074,171.14601135253906,59.500858306884766,57.55821228027344
2015-01-22,High,24.91035743649609,15.612500190734863,26.739962132444344,42.96827585794164,79.0642143429705,40.09087015539904,0.4969284197880618,171.27886616224333,59.82423111935181,57.62018851835831
2015-01-22,Low,24.301275172720366,15.0,25.899811511647165,41.650869508713626,77.16547707903946,39.1893804431197,0.4830115242946169,168.0153894461542,58.52380365482495,56.5975640402643
2015-01-22,Open,24.42087698365504,15.0,25.953901500106248,41.963475800713226,77.96986928977938,39.44451897972211,0.48805037065899654,169.3938610482265,59.004245779418355,57.21113683572716
2015-01-22,Volume,215185600.0,107252000.0,56068000.0,31423500.0,4796200.0,35898000.0,159712000.0,174356000.0,11566000.0,13559000.0
2015-01-23,Close,25.023311614990234,15.619500160217285,26.89429473876953,42.186767578125,78.93323516845703,40.1248893737793,0.49692830443382263,170.20765686035156,59.66024398803711,56.331058502197266
2015-01-23,High,25.19385388237781,15.846500396728516,27.065997738833858,43.072480267132796,79.34478649483937,40.30348602444816,0.4978880762983924,171.14601604559238,60.205357222093646,57.31649812263219
2015-01-23,Low,24.702158177998953,15.38599967956543,26.586619969773757,42.171881292687644,78.38138874087001,39.80171216476243,0.49188940203153564,170.0747893760635,59.63483234461946,56.26908226791766
2015-01-23,Open,24.872702135178624,15.404000282287598,26.69976539777804,42.96083738525559,78.83034733686145,40.277973144141896,0.4959684753616553,170.88858054318155,59.713365248729325,57.192540925589405
2015-01-23,Volume,185859200.0,89928000.0,45966000.0,15458300.0,5012200.0,26211600.0,120416000.0,117516800.0,6166800.0,14706300.0
2015-01-26,Close,25.049890518188477,15.482999801635742,26.634756088256836,42.253746032714844,78.19434356689453,39.98029327392578,0.49476879835128784,170.606201171875,59.25371170043945,56.87026596069336
2015-01-26,High,25.32896139344122,15.649999618530273,26.871964134717718,42.41749230066482,79.2232151001292,40.082351244002936,0.4971682567305674,170.69754595911,59.42925997844262,56.981825082206406
2015-01-26,Low,24.983446198227874,15.37600040435791,26.403999540318267,41.829496919633606,77.51155005297808,39.325439142700844,0.4916494967374644,169.27756469592828,58.623132896585005,56.07075971126389
2015-01-26,Open,25.191640428521755,15.590999603271484,26.871964134717718,41.985798626712366,78.84908518700435,39.97179006521664,0.49476879835128784,169.99171139496443,59.34841500573067,56.15752739149804
2015-01-26,Volume,222460000.0,63394000.0,30932000.0,12577700.0,5440400.0,42525500.0,133240000.0,92009700.0,8552400.0,10672500.0
2015-01-27,Close,24.172805786132812,15.337499618530273,25.864078521728516,41.82950210571289,76.48265838623047,36.28078842163086,0.47101423144340515,168.3558349609375,57.97407913208008,56.368263244628906
2015-01-27,High,24.912564515082877,15.51200008392334,26.439233025193477,42.13466383610162,77.4554116944011,36.740039688246206,0.48757051452329475,169.50178198222102,58.62082486029932,56.77111600273294
2015-01-27,Low,24.14844236845593,15.131500244140625,25.847701786405633,41.502009529209964,75.7250361640109,35.813033943824344,0.4700544307496664,167.52543232505212,57.4174125718272,56.151343983645276
2015-01-27,Open,24.899274302846184,15.3149995803833,26.370750216611732,41.71785639294718,77.26834676962845,36.52742372158305,0.4870905998745226,168.5468240193283,58.62082486029932,56.54799769758256
2015-01-27,Volume,382274800.0,58406000.0,39148000.0,15220500.0,5486000.0,169164000.0,357948000.0,134044600.0,11027600.0,12301500.0
2015-01-28,Close,25.53936767578125,15.195500373840332,25.42936134338379,40.750274658203125,75.51927185058594,35.03060531616211,0.4633358418941498,166.19683837890625,56.904632568359375,54.50895309448242
2015-01-28,High,26.161740038857733,15.575499534606934,26.087389533644764,42.18676858562466,78.14757939712935,36.391349442242465,0.4786923922979213,169.64300539694779,58.44065894570862,56.355875992047565
2015-01-28,Low,25.53936767578125,15.1899995803833,25.42539162760177,40.750274658203125,75.45379840343763,35.00509243845995,0.4630958846207317,166.00584925692056,56.89077423495169,54.42838442552451
2015-01-28,Open,26.053211457485503,15.490500450134277,26.0531481320877,42.14210972824606,77.9418036672145,36.3488268979848,0.47677281992197496,169.54336110216272,58.329788753947284,56.324885496340656
2015-01-28,Volume,585908400.0,61276000.0,35822000.0,24354400.0,5070200.0,84507100.0,272728000.0,168514300.0,11430800.0,17829700.0
2015-01-29,Close,26.334501266479492,15.58899974822998,25.46906280517578,41.435028076171875,76.11787414550781,35.72797393798828,0.4746132791042328,167.7330780029297,57.2834358215332,54.27961349487305
2015-01-29,High,26.398731959324124,15.640000343322754,25.566327469471204,41.59877438579024,76.27688717572138,35.82152545183799,0.47725266587165627,167.99050086179525,57.46822180327675,54.70105849338467
2015-01-29,Low,25.594742329744967,14.966500282287598,24.98521747991436,40.6981753614268,74.65874780193508,34.69041056575057,0.46141623085192734,164.98443389683524,56.62975748175884,53.318965346822246
2015-01-29,Open,25.763070983758755,15.236499786376953,25.4526860708274,41.13731086872887,75.10771359630242,34.809474949100704,0.4635757603203251,166.39612889348476,57.1748741894276,54.676267054827115
2015-01-29,Volume,337745600.0,173132000.0,79018000.0,20393300.0,6277200.0,63585300.0,235340000.0,173585400.0,15668400.0,22683000.0
2015-01-30,Close,25.949111938476562,17.726499557495117,26.67594337463379,40.474891662597656,76.72588348388672,34.358741760253906,0.46069639921188354,165.6238250732422,58.87952423095703,54.180450439453125
2015-01-30,High,26.57812679485473,17.975000381469727,26.951362524844825,41.30850391967502,79.31677740344564,35.362289389740624,0.476772791886786,167.88252155491546,60.891372120655724,54.80022224881356
2015-01-30,Low,25.880450628531435,17.03700065612793,25.714706120113835,40.46744709892772,76.22079939340152,34.31621597120237,0.45997658464155466,165.35810278354316,58.87952423095703,53.4553185573375
2015-01-30,Open,26.22375210888169,17.31599998474121,25.755399020333343,40.92891351131318,78.59656212891069,35.33677326745726,0.471254032356879,166.55388476453962,60.14761103959038,54.01931317352764
2015-01-30,Volume,334982000.0,477122000.0,121108000.0,26943700.0,13332400.0,78004900.0,298200000.0,197729700.0,22151600.0,22679900.0
2015-02-02,Close,26.274700164794922,18.223499298095703,26.410449981689453,41.28617477416992,77.61442565917969,35.107147216796875,0.47077420353889465,167.67491149902344,58.978851318359375,55.519168853759766
2015-02-02,High,26.39430197270769,18.25,26.623837830082405,41.42014852386073,77.84826038597924,35.18368909421626,0.4726937760347776,167.7662563027714,59.202903791904376,55.52536316835334
2015-02-02,Low,25.709915821075615,17.500499725341797,25.890379335094725,40.393017389320896,75.36961085469002,34.214160809745515,0.4544578802295917,164.30347856768063,57.676115005175085,54.23004214563303
2015-02-02,Open,26.146240465741013,17.502500534057617,26.515654079262152,40.58653345039148,76.426541250839,34.520328319423044,0.4635758281321847,166.12206250624723,59.202903791904376,54.44696136851867
2015-02-02,Volume,250956400.0,204638000.0,75378000.0,20308900.0,10576500.0,50352500.0,259604000.0,163107000.0,13665200.0,20306300.0
2015-02-03,Close,26.279123306274414,18.177499771118164,26.465038299560547,42.2165412902832,78.39075469970703,35.37929153442383,0.48253148794174194,170.09970092773438,60.00670623779297,57.17394256591797
2015-02-03,High,26.376575289167604,18.391000747680664,26.67098080454053,42.261197308533866,78.45622814041657,35.65994613577052,0.4830114024681851,170.10801306486388,60.15915492544608,57.22352543956446
2015-02-03,Low,26.04877933706831,18.010499954223633,26.142970716833847,41.58388691880132,77.10934491209596,34.91153710977449,0.47173392596514013,168.1980841533659,58.84024856174886,56.28146975421344
2015-02-03,Open,26.245900309696186,18.01449966430664,26.29829697662218,41.6136594904809,77.8950262006105,35.40480765362196,0.4741333841821628,168.57176286691228,59.2952790287451,56.337251669186514
2015-02-03,Volume,207662800.0,124252000.0,47062000.0,18812500.0,8490400.0,52082400.0,183468000.0,124212900.0,15075600.0,21900900.0
2015-02-04,Close,26.480682373046875,18.237499237060547,26.107738494873047,41.96347427368164,78.73684692382812,35.583396911621094,0.48373129963874817,169.4519500732422,61.184722900390625,56.68434143066406
2015-02-04,High,26.69109363088426,18.375,26.63624458346728,42.47703828702383,79.47576568042186,35.898067533086596,0.4892500598745567,170.54808757140913,61.60972822277316,57.18635519218757
2015-02-04,Low,26.203826788886406,17.911500930786133,26.05463857193695,41.889042854833875,78.11951968310255,35.17517477571044,0.4796521973315409,168.9952261156726,59.84733738632316,56.095559975259576
2015-02-04,Open,26.24590937841236,17.91900062561035,26.457098126884944,41.91881542237298,78.49365675602068,35.668441973337885,0.481091912467745,169.33569421776428,59.96051612110455,56.795900569723145
2015-02-04,Volume,280598800.0,83398000.0,33896000.0,14934100.0,4923200.0,41614800.0,181516000.0,134306700.0,22170800.0,19632200.0
2015-02-05,Close,26.66968536376953,18.694499969482422,26.29283905029297,42.253746032714844,80.27082824707031,36.10219192504883,0.49164947867393494,171.16261291503906,62.780784606933594,57.24212646484375
2015-02-05,High,26.7341695476522,18.940000534057617,26.33551586305348,42.4547065872167,80.35501250511264,36.2637788923907,0.49188940734076764,171.31209200079672,62.780784606933594,57.35368558312539
2015-02-05,Low,26.51625741948107,18.295000076293945,26.08490884993802,42.023012913264246,78.56851079854478,35.600418112052054,0.48373126059247296,170.04157679108897,61.41799482535513,56.833074788316466
2015-02-05,Open,26.687472758681785,18.299999237060547,26.198550251057004,42.32073288421546,79.11100937147806,35.90658562428903,0.4842111179261384,170.11630999849754,61.729821338266596,57.26071886314339
2015-02-05,Volume,168984800.0,144952000.0,33176000.0,11293900.0,5426000.0,36548200.0,140448000.0,97953200.0,16565600.0,12809000.0
2015-02-06,Close,26.445098876953125,18.714000701904297,26.493820190429688,43.087364196777344,78.7181167602539,36.06816864013672,0.489489883184433,170.6892547607422,61.76911926269531,57.1359748840332
2015-02-06,High,26.738612055777654,18.79949951171875,26.80844242635538,43.71257395461981,80.22400566167305,36.39134578367657,0.49692824293133214,172.09263716397587,62.93095674264728,57.623034891284384
2015-02-06,Low,26.338366040807443,18.550500869750977,26.23428178666283,42.826861314038176,78.53104471878629,35.84704948566956,0.4873303538507277,170.1660970747955,61.45036344073219,56.798778394995765
2015-02-06,Open,26.687468849685565,18.743499755859375,26.351396927233946,42.98316304368168,80.08371055065824,36.29779424915752,0.4911694980414514,171.52795681437757,62.769266759361344,57.51063606160523
2015-02-06,Volume,174826400.0,77848000.0,42938000.0,25214000.0,5540900.0,34616600.0,210524000.0,125672000.0,11242000.0,12331200.0
2015-02-09,Close,26.62076187133789,18.527999877929688,26.265548706054688,43.035255432128906,79.12032318115234,36.0256462097168,0.489010214805603,169.92526245117188,61.31637191772461,57.17345428466797
2015-02-09,High,26.647443807587482,18.720500946044922,26.49382349515503,43.24365769866859,79.34480968081526,36.348823354239514,0.49044984437656924,170.763964389075,61.98160003572249,57.629295423464285
2015-02-09,Low,26.33391918142884,18.360000610351562,26.179697197915353,42.5961200567289,78.20369495044147,35.898075345118876,0.48349145362612583,169.5183606770352,61.27479692259945,56.97363462093948
2015-02-09,Open,26.36060281413928,18.549999237060547,26.353880103847228,42.73753547484255,78.54041756386556,35.92359146459557,0.4866107559105091,170.0415182907915,61.76678884524366,57.07354683484201
2015-02-09,Volume,155559200.0,54492000.0,30314000.0,14372400.0,3951100.0,31381100.0,273944000.0,87219000.0,7834400.0,11360700.0
2015-02-10,Close,27.132186889648438,18.649999618530273,26.805465698242188,43.511619567871094,78.78359985351562,36.229759216308594,0.5026868581771851,171.7356414794922,61.10617446899414,56.830013275146484
2015-02-10,High,27.16109458407621,18.71500015258789,26.847150557367968,43.697693893261516,79.67216896724595,36.37433975983624,0.5029267867771599,171.99306438075735,61.873035010113554,57.285849621845465
2015-02-10,Low,26.71860158755748,18.425500869750977,26.26008689830117,43.20645778780156,78.4655809120502,35.87256595158529,0.48733028362715025,169.96687904429794,60.8936753617914,56.386663572379476
2015-02-10,Open,26.72082395138966,18.559499740600586,26.40796970983827,43.4818469943841,79.66281358000796,36.3488268821452,0.48948981264967056,170.9633727756967,61.61433676708494,57.285849621845465
2015-02-10,Volume,248034000.0,45744000.0,47430000.0,16367300.0,4441800.0,29670700.0,226204000.0,96164200.0,9396800.0,12952900.0
2015-02-11,Close,27.76813316345215,18.756999969482422,26.69827651977539,43.44462966918945,78.99871826171875,36.042667388916016,0.4993276298046112,171.83518981933594,61.55045700073242,56.5739860534668
2015-02-11,High,27.777027708402922,18.854999542236328,26.89429569442898,43.66047655302294,79.30738179427772,36.272293071992095,0.5038865592498727,172.2670026837243,61.6221908708068,56.71760864647521
2015-02-11,Low,27.238920462338385,18.55500030517578,26.599026041172312,43.05015303542173,78.51234520053085,35.89808681323275,0.4959683433612839,170.92175463693937,61.14782081879105,56.06819365440496
2015-02-11,Open,27.29895652017989,18.561500549316406,26.784128022858194,43.21389933891868,78.78359432283396,36.272293071992095,0.5038865592498727,171.56946759805336,61.316746385442855,56.21181148333758
2015-02-11,Volume,294247200.0,55730000.0,38306000.0,13061900.0,4051300.0,38262500.0,320832000.0,91087800.0,8795600.0,12240600.0
2015-02-12,Close,28.119464874267578,18.85849952697754,27.095773696899414,44.33778762817383,81.86084747314453,36.64647674560547,0.5350797772407532,173.48777770996094,62.68898010253906,57.67924118041992
2015-02-12,High,28.346271568231803,18.925500869750977,27.211399015379424,44.44198879047207,82.29110959477234,36.64647674560547,0.5398786943920743,173.54591199681036,62.68898010253906,57.860328462566436
2015-02-12,Low,27.92156588046305,18.657499313354492,26.648651523608574,43.578604080941155,79.79374961083974,36.15320629912399,0.5247620996446521,171.86849453909775,61.7980829309493,56.836247510133404
2015-02-12,Open,28.030521105976927,18.7549991607666,26.780653577630602,43.86143783522832,79.90599283422986,36.28077713714814,0.5278814015137714,172.63246371019875,61.92766720371001,57.111001284986834
2015-02-12,Volume,297898000.0,55822000.0,48590000.0,23211300.0,7053500.0,33268800.0,676904000.0,97545900.0,11641600.0,14843000.0
2015-02-13,Close,28.25732421875,19.09149932861328,27.351343154907227,44.412227630615234,81.50544738769531,37.309852600097656,0.5353195071220398,174.20187377929688,62.39276123046875,58.30366134643555
2015-02-13,High,28.301795249028654,19.149999618530273,27.419825966308597,44.82159350093151,82.30048418362543,37.309852600097656,0.5360393501481537,174.2516959129132,63.11473247573693,58.35361266598226
2015-02-13,Low,27.939351432520557,18.850500106811523,27.125052290541436,44.16661094769493,81.01907420281941,36.697520761835236,0.525721676383966,173.35485949500125,62.196068626156624,57.623022808303006
2015-02-13,Open,28.301795249028654,18.920499801635742,27.170210889225086,44.25592584700509,82.15083364061395,36.893127081139035,0.533879821069812,173.6122949702512,63.11473247573693,57.885285101202065
2015-02-13,Volume,217088800.0,69502000.0,47382000.0,16479100.0,5510900.0,40264900.0,310084000.0,93670400.0,8476000.0,12061000.0
2015-02-17,Close,28.424091339111328,18.771499633789062,27.046146392822266,44.73226547241211,81.86084747314453,37.32698440551758,0.5369992256164551,174.4759063720703,62.67971420288086,58.10386657714844
2015-02-17,High,28.657568474541197,18.999500274658203,27.442650409408948,44.762038045089945,82.46881911172092,37.68671970712089,0.5396386696251059,174.65029650885467,62.93888271589229,58.11635322134634
2015-02-17,Low,28.221744262210645,18.633499145507812,26.959302939823672,44.15171450153831,81.59895375463621,36.99294028172086,0.5310006088490378,173.63720423271897,62.4483127360046,57.62929310832952
2015-02-17,Open,28.348488556639758,18.88599967956543,27.3513412625548,44.18148707421614,82.2443398010093,37.66102526196369,0.5343598388153991,173.886314898212,62.82087276981779,57.916533565645175
2015-02-17,Volume,252609600.0,73464000.0,39174000.0,15308800.0,5083400.0,33695700.0,203340000.0,76968200.0,6810400.0,11758700.0
2015-02-18,Close,28.621994018554688,18.668500900268555,26.92902946472168,44.188926696777344,82.05728912353516,37.28415298461914,0.5307607650756836,174.4925079345703,62.2747802734375,56.830013275146484
2015-02-18,High,28.635334989242327,18.836999893188477,27.17219301001995,44.732263345605176,82.16016984272571,37.42976245265416,0.5372393552977757,174.56724112991867,62.70981629125237,57.441958873414535
2015-02-18,Low,28.339597698284383,18.642499923706055,26.775193041921398,44.00285238529102,81.23418628145187,37.164241227031674,0.5298009930008734,173.83648276400965,62.050320500918744,56.44286061618773
2015-02-18,Open,28.379622306808475,18.68899917602539,26.98709105317053,44.732263345605176,81.86086166453265,37.36980657386043,0.5362795260153553,174.10221768649967,62.679732961665145,57.441958873414535
2015-02-18,Volume,179566800.0,53012000.0,31164000.0,14278100.0,2974300.0,27111700.0,170948000.0,80652900.0,6429200.0,19177900.0
